"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Simone Fontecchio","6'7"" (201cm)","SF",0,0,0,2,0,1,0,1,0,0,0,0,2,"Miami Heat",75,84,83,80,80,75,60,79,40,65,50,50,50,67,69,51,65,40,45,64,47,45,55,66,62,55,80,95,80,55,58,52,60,44,40,61
"Taurean Prince","6'6"" (198cm)","SF",0,0,0,1,1,1,0,1,0,0,0,0,2,"Milwaukee Bucks",75,73,80,86,83,70,50,76,75,70,52,45,51,55,85,64,74,53,40,68,81,60,80,78,60,84,84,85,81,68,70,69,55,38,34,55
"Gary Trent Jr.","6'5"" (196cm)","SG",0,0,1,1,6,3,1,1,0,0,0,1,8,"Milwaukee Bucks",75,72,88,81,81,60,55,80,40,75,44,57,46,54,73,50,61,42,30,60,64,35,85,76,58,90,80,70,82,70,79,77,71,35,27,38
"Bones Hyland","6'2"" (188cm)","PG",0,0,0,1,5,4,0,0,0,0,0,0,6,"Minnesota Timberwolves",75,91,79,78,77,75,75,82,25,60,30,32,32,69,85,30,66,56,53,64,63,55,87,87,32,68,88,85,80,74,79,84,75,71,34,47
"Karlo Matkovic","6'10"" (208cm)","C",0,0,0,1,8,1,0,1,0,1,2,0,9,"New Orleans Pelicans",75,85,69,78,80,70,65,77,75,75,69,68,68,44,75,73,41,37,87,66,54,50,56,51,77,67,80,80,80,50,55,47,52,38,61,82
"Terry Rozier III","6'1"" (185cm)","PG",0,0,0,0,4,2,1,0,0,0,0,0,4,"Miami Heat",74,85,80,72,86,50,50,84,40,75,45,53,48,85,98,55,75,37,51,59,65,50,82,82,62,84,98,92,82,75,88,82,78,61,40,57
"Dru Smith","6'2"" (188cm)","PG",0,0,0,0,1,0,1,0,0,0,0,0,1,"Miami Heat",74,75,74,75,82,80,70,82,40,45,38,37,40,60,80,40,63,95,56,65,68,50,70,70,43,62,85,75,80,78,79,70,78,68,48,50
"Kevon Looney","6'9"" (206cm)","C",0,0,3,1,4,0,0,1,0,0,2,1,8,"New Orleans Pelicans",74,74,44,69,55,50,35,70,75,70,55,52,62,38,66,72,46,59,70,74,64,65,58,69,74,63,85,96,84,55,61,48,66,55,94,77
"DeAndre Jordan","6'11"" (211cm)","C",0,0,0,1,4,0,0,1,0,0,2,0,5,"New Orleans Pelicans",74,75,25,25,41,70,25,57,75,75,52,37,52,44,90,70,57,38,72,67,55,55,65,62,85,83,92,80,94,25,30,33,66,39,89,92
"Guerschon Yabusele","6'8"" (203cm)","PF",0,0,1,5,3,1,1,1,0,1,0,1,9,"New York Knicks",74,77,67,75,74,70,65,80,50,85,62,62,62,45,80,62,66,43,52,52,41,40,62,60,74,70,80,85,84,62,66,54,66,43,58,66
"Kasparas Jakucionis","6'6"" (198cm)","PG",0,0,0,0,4,0,4,0,0,0,0,0,4,"Miami Heat",73,78,71,83,85,60,50,78,35,70,51,52,52,73,80,59,66,66,25,65,59,60,82,82,60,75,95,85,80,82,86,82,82,67,50,45
"Amir Coffey","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",73,88,89,84,91,60,40,84,25,75,38,53,54,49,81,47,64,37,37,68,64,50,75,75,52,75,80,70,79,72,75,75,74,32,42,45
"Gary Harris","6'4"" (193cm)","SF",0,0,0,1,3,2,0,1,0,1,0,0,4,"Milwaukee Bucks",73,87,79,85,79,50,35,78,40,50,28,51,47,60,75,68,80,56,50,80,55,80,75,80,53,78,85,80,83,75,76,70,75,35,35,46
"Joe Ingles","6'8"" (203cm)","SF",0,0,0,2,5,1,2,1,0,2,0,1,7,"Minnesota Timberwolves",73,64,65,86,86,60,35,80,40,45,50,55,48,40,70,58,80,53,35,78,78,75,66,80,64,60,92,70,80,75,70,60,75,71,34,56
"Jaylen Clark","6'4"" (193cm)","SF",0,0,0,0,5,0,0,0,0,5,0,0,5,"Minnesota Timberwolves",73,87,67,74,64,60,50,73,50,70,40,38,44,39,70,52,81,86,51,82,80,75,79,86,55,77,85,85,79,62,69,76,60,29,62,42
"Terrence Shannon Jr.","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",73,70,76,83,78,70,65,80,40,85,47,52,48,49,85,49,72,38,57,62,57,50,89,87,58,83,90,75,80,68,79,86,68,63,39,55
"Bryce McGowens","6'6"" (198cm)","SG",0,0,0,1,0,1,0,0,0,0,0,0,1,"New Orleans Pelicans",73,68,82,86,77,75,75,74,40,80,42,42,42,55,78,37,66,49,47,65,60,65,74,75,48,81,85,75,80,52,74,72,50,38,36,52
"Mohamed Diawara","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",73,72,67,78,55,70,60,72,70,85,59,59,59,59,85,64,60,55,40,65,50,50,74,69,69,84,85,85,80,54,57,60,54,37,43,66
"Johnny Juzang","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",72,89,89,81,83,65,50,71,35,75,55,59,64,44,85,50,58,42,40,52,50,50,70,70,55,72,85,75,80,59,72,66,62,34,43,54
"Rob Dillingham","6'3"" (191cm)","PG",0,0,0,0,3,0,3,0,0,0,0,0,3,"Minnesota Timberwolves",72,62,48,77,73,65,50,77,30,75,37,39,39,45,90,34,63,56,25,57,58,50,91,86,39,85,90,85,80,69,90,91,68,75,34,46
"Micah Peavy","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",72,68,75,74,66,60,50,79,40,80,52,51,47,42,85,59,71,53,40,70,55,50,85,82,53,78,85,75,80,75,76,70,75,36,56,48
"Ariel Hukporti","6'11"" (211cm)","C",0,0,0,2,0,0,0,0,0,0,2,0,2,"New York Knicks",72,63,57,47,61,70,35,59,75,75,54,50,52,50,75,74,37,38,90,57,40,45,47,37,68,68,80,95,82,43,45,40,44,36,87,75
"Jericho Sims","6'10"" (208cm)","C",0,0,0,2,5,0,0,0,0,1,2,1,7,"Milwaukee Bucks",71,60,69,26,52,50,40,64,80,89,60,60,60,40,80,66,40,33,51,66,55,40,80,80,65,83,85,90,80,30,35,34,32,31,71,74
"Andre Jackson Jr.","6'6"" (198cm)","SG",0,0,0,1,6,0,0,0,0,6,0,0,7,"Milwaukee Bucks",71,75,68,81,70,60,30,67,40,87,40,40,40,37,80,53,75,46,55,75,74,70,84,82,50,87,90,80,80,65,65,74,60,41,60,56
"Jordan Hawkins","6'5"" (196cm)","SG",0,0,1,0,2,3,0,0,0,0,0,0,3,"New Orleans Pelicans",71,48,70,74,83,70,60,75,25,60,37,48,44,55,80,45,65,32,25,67,64,50,70,72,48,67,89,80,80,70,74,68,71,33,38,56
"Trey Jemison III","6'10"" (208cm)","C",0,0,0,1,2,0,0,0,0,1,0,1,3,"New York Knicks",71,83,50,29,39,70,50,60,75,75,67,54,65,40,80,71,37,66,76,70,50,65,55,52,76,72,90,90,82,44,40,44,45,35,78,65
"Kevin McCullar Jr.","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",71,76,75,74,79,50,40,76,45,75,59,62,60,45,85,52,72,56,63,70,68,50,75,82,55,75,90,80,80,68,66,68,67,33,74,55
"Keshad Johnson","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",70,75,70,71,70,50,65,69,50,75,59,59,59,40,80,52,60,46,70,57,52,40,92,80,65,89,88,90,80,57,65,70,55,37,68,66
"Leonard Miller","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",70,74,70,72,83,60,50,75,65,85,59,54,55,37,80,57,63,52,57,60,59,40,73,73,55,82,90,75,80,51,70,70,52,43,52,71
"Joan Beringer","6'11"" (211cm)","C",0,0,0,1,3,0,0,0,0,2,0,1,4,"Minnesota Timberwolves",70,69,45,26,57,60,40,70,85,80,57,50,55,40,80,73,40,35,80,66,55,40,56,67,65,80,85,90,80,49,47,41,47,31,69,70
"Thanasis Antetokounmpo","6'7"" (201cm)","PF",0,0,0,0,2,0,0,0,0,0,0,1,2,"Milwaukee Bucks",69,71,66,66,50,65,40,80,40,85,53,50,60,69,64,42,59,33,51,54,50,40,77,75,42,82,80,90,87,54,69,69,75,38,64,61
"Enrique Freeman","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",69,74,66,66,67,35,30,74,60,80,61,61,62,40,80,66,66,35,56,68,63,50,74,74,60,81,88,95,80,59,62,59,60,32,40,57
"Pacome Dadiet","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",69,70,76,75,75,50,40,72,40,75,44,46,46,37,90,50,69,50,50,65,52,50,78,76,50,65,85,80,80,57,75,70,58,34,25,71
"Vladislav Goldin","7'0"" (213cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,70,68,66,73,50,50,60,75,65,67,67,67,63,75,66,45,35,67,66,45,50,33,30,70,50,80,80,80,59,44,30,59,37,69,65
"Myron Gardner","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,71,72,77,64,50,40,73,40,70,43,47,48,45,84,45,69,62,48,68,67,65,70,78,62,78,84,75,80,64,67,65,66,40,40,55
"Alex Antetokounmpo","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",68,70,67,66,61,60,30,72,65,80,51,47,50,40,80,57,64,52,52,50,47,50,64,67,57,75,85,80,85,64,69,60,66,37,50,54
"Rocco Zikarsky","7'4"" (224cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",68,70,50,39,62,60,50,57,75,65,67,48,60,54,66,68,52,48,74,62,44,50,48,30,65,54,80,70,80,50,37,29,50,30,70,70
"Trey Alexander","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",68,73,81,70,82,60,50,73,25,30,28,42,31,55,74,30,59,41,30,52,47,30,78,75,34,67,80,75,80,70,73,74,70,54,34,46
"Hunter Dickinson","7'1"" (216cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",68,78,70,69,73,50,40,62,70,65,70,62,70,54,66,67,52,30,60,69,44,50,37,39,74,50,80,75,80,59,40,30,65,49,70,79
"Jahmir Young","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",67,74,81,72,83,50,50,76,25,25,25,40,25,50,75,27,64,60,50,58,57,40,80,78,51,75,84,71,80,75,80,80,75,74,38,56
"Pete Nance","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",67,73,70,84,76,50,35,70,75,75,70,54,60,40,70,60,48,50,61,60,60,40,63,57,69,75,85,85,83,47,52,49,50,35,64,70
"Shai Gilgeous-Alexander","6'6"" (198cm)","PG",0,1,13,10,2,4,9,1,0,7,0,1,26,"Oklahoma City Thunder",98,98,98,85,89,90,98,97,40,75,66,73,72,98,98,69,86,75,60,89,95,85,86,86,62,85,98,90,80,97,95,85,98,86,33,57
"Tyrese Maxey","6'2"" (188cm)","PG",0,0,8,4,4,5,5,1,0,1,0,1,16,"Philadelphia 76ers",93,85,84,88,88,98,98,94,25,70,45,60,47,84,98,54,79,74,60,69,68,65,90,90,44,80,98,95,77,80,89,90,82,75,28,55
"Devin Booker","6'6"" (198cm)","PG",0,0,13,5,2,4,9,1,0,1,0,0,20,"Phoenix Suns",93,97,96,84,86,95,98,95,30,75,74,79,85,87,98,58,75,41,50,74,74,65,83,80,59,79,95,95,81,80,93,83,80,74,38,52
"Joel Embiid","7'0"" (213cm)","C",0,0,10,11,3,3,3,1,0,4,2,1,24,"Philadelphia 76ers",89,97,85,70,83,70,90,84,85,80,96,96,96,90,90,84,68,38,78,83,64,80,60,59,96,60,70,65,56,74,57,57,82,70,58,90
"Deni Avdija","6'9"" (206cm)","SF",0,0,6,8,3,1,5,1,0,3,2,1,17,"Portland Trail Blazers",89,85,83,80,79,95,90,90,40,75,62,59,59,80,85,62,80,38,56,78,77,80,75,81,65,79,89,95,84,79,78,69,79,77,41,74
"Jalen Williams","6'5"" (196cm)","SF",0,0,9,8,7,3,4,1,0,10,1,1,24,"Oklahoma City Thunder",88,90,79,79,86,70,75,88,25,80,67,67,66,54,87,85,92,73,53,92,90,95,87,92,68,83,90,90,80,78,86,83,78,73,41,65
"Chet Holmgren","7'1"" (216cm)","PF",0,0,4,6,8,2,2,0,0,5,2,1,18,"Oklahoma City Thunder",88,98,94,83,79,90,75,85,75,75,79,79,79,85,95,85,75,37,90,88,78,85,75,75,45,75,87,90,80,60,65,67,59,36,56,85
"Franz Wagner","6'10"" (208cm)","SF",0,0,8,4,3,1,5,1,0,3,0,1,15,"Orlando Magic",88,86,83,80,82,80,95,93,55,80,57,59,59,95,95,56,73,49,50,74,73,70,70,73,65,75,85,85,80,80,85,68,84,65,48,64
"Damian Lillard","6'2"" (188cm)","PG",0,1,11,4,2,5,9,0,0,0,0,0,18,"Portland Trail Blazers",88,82,95,86,93,70,90,85,25,85,30,38,42,62,98,31,69,46,37,72,77,60,87,87,63,89,97,95,98,84,89,86,84,75,33,54
"Paolo Banchero","6'10"" (208cm)","PF",0,0,5,8,7,3,4,1,0,2,0,1,20,"Orlando Magic",87,88,73,74,75,90,85,90,75,85,80,80,80,89,95,68,66,36,60,64,67,45,80,80,77,83,90,85,80,74,76,74,78,70,39,86
"Desmond Bane","6'5"" (196cm)","SG",0,0,2,3,4,4,0,1,0,1,0,0,9,"Orlando Magic",84,87,78,84,93,70,95,89,35,75,49,61,56,43,84,59,79,38,53,78,78,70,74,80,56,78,92,85,78,74,80,70,74,70,45,52
"Shaedon Sharpe","6'5"" (196cm)","SG",0,0,2,3,5,2,2,0,0,1,0,1,10,"Portland Trail Blazers",84,83,71,74,78,90,95,85,40,95,35,37,33,82,88,49,69,73,37,65,75,45,89,89,50,96,94,85,80,67,83,84,67,55,46,55
"Isaiah Hartenstein","7'0"" (213cm)","C",0,0,5,2,4,0,0,1,0,1,2,1,11,"Oklahoma City Thunder",83,97,85,55,65,75,60,77,90,80,74,64,70,72,75,83,41,59,67,80,54,80,62,62,84,70,80,95,77,50,56,42,60,60,90,89
"Jalen Suggs","6'5"" (196cm)","PG",0,0,2,10,4,2,4,0,0,7,0,1,16,"Orlando Magic",83,97,94,79,86,70,65,82,40,80,39,38,74,55,84,55,91,97,58,84,82,85,88,92,59,90,88,85,80,78,80,88,77,74,41,57
"Dillon Brooks","6'6"" (198cm)","SF",0,0,5,5,2,1,0,1,0,6,0,1,12,"Phoenix Suns",83,96,79,77,84,75,85,74,35,75,55,59,64,69,85,77,90,76,30,90,90,90,75,88,65,75,88,95,85,59,70,69,58,36,37,47
"Jalen Green","6'4"" (193cm)","SG",0,0,2,6,7,3,5,1,0,0,0,1,15,"Phoenix Suns",83,81,74,82,83,70,85,85,40,91,56,56,56,70,95,45,64,41,47,60,54,55,88,88,55,92,88,85,80,77,86,84,79,62,33,59
"Donovan Clingan","7'2"" (218cm)","C",0,0,2,5,2,0,0,1,0,3,2,0,9,"Portland Trail Blazers",83,97,70,77,64,85,70,69,85,75,72,54,69,59,75,82,49,36,89,82,58,80,44,45,78,60,82,75,80,55,46,38,62,39,95,86
"Anthony Black","6'7"" (201cm)","PG",0,0,0,3,4,1,0,0,0,5,0,0,7,"Orlando Magic",82,84,67,79,72,85,80,88,35,75,48,52,52,74,85,63,84,63,61,84,82,80,75,85,58,75,92,90,80,80,86,74,77,67,39,55
"VJ Edgecombe","6'5"" (196cm)","SG",0,0,0,5,5,2,2,1,0,1,0,1,10,"Philadelphia 76ers",82,76,70,82,78,85,75,85,35,89,41,53,40,74,85,53,77,56,52,77,75,75,89,91,57,88,85,85,80,75,86,85,80,63,52,51
"Mark Williams","7'0"" (213cm)","C",0,0,3,3,6,0,0,1,0,3,2,0,12,"Phoenix Suns",82,97,60,36,79,85,85,77,85,75,60,60,60,55,85,75,44,73,74,74,60,60,65,64,86,75,75,88,57,44,35,32,64,32,90,85
"Jerami Grant","6'7"" (201cm)","PF",0,0,0,5,5,1,1,1,0,1,0,1,10,"Portland Trail Blazers",82,66,60,82,87,95,85,89,80,85,62,59,69,75,95,70,69,40,57,77,72,75,77,77,69,78,95,94,82,69,76,72,70,50,43,50
"Jrue Holiday","6'4"" (193cm)","PG",0,0,7,4,6,1,7,0,0,7,0,1,17,"Portland Trail Blazers",82,97,83,80,84,60,50,85,25,65,30,72,40,40,98,66,90,80,42,89,93,90,79,90,49,68,80,92,80,80,79,79,80,80,45,60
"Toumani Camara","6'7"" (201cm)","PF",0,0,9,2,3,1,0,1,0,9,1,1,14,"Portland Trail Blazers",82,75,67,79,66,70,55,82,60,75,55,55,55,32,85,87,90,66,51,92,90,95,63,89,78,78,88,95,80,68,65,58,67,44,53,53
"Paul George","6'8"" (203cm)","SF",0,0,0,6,14,4,5,1,0,6,0,1,20,"Philadelphia 76ers",81,53,83,84,88,60,80,82,55,80,40,70,60,40,80,71,79,68,53,79,78,70,79,84,70,75,95,75,93,78,87,79,70,65,33,72
"Ajay Mitchell","6'5"" (196cm)","PG",0,0,2,3,8,1,5,0,0,4,0,0,13,"Oklahoma City Thunder",80,97,67,79,89,75,80,89,35,70,30,37,38,79,80,43,77,83,52,78,75,75,83,80,53,65,87,75,80,74,82,79,75,69,38,53
"Wendell Carter Jr.","6'10"" (208cm)","C",0,0,0,5,6,2,0,1,0,0,1,0,11,"Orlando Magic",80,83,94,82,76,65,65,78,80,75,82,82,81,75,85,78,47,38,58,80,70,70,68,55,82,68,85,90,81,56,50,47,70,38,67,73
"Kelly Oubre Jr.","6'8"" (203cm)","SF",0,0,1,4,8,1,3,1,0,3,0,1,13,"Philadelphia 76ers",80,95,85,77,79,70,70,84,40,84,45,53,52,70,88,49,74,43,62,70,75,55,72,82,58,95,90,75,84,73,74,69,75,30,43,56
"Grayson Allen","6'4"" (193cm)","SG",0,0,4,3,4,4,4,1,0,0,0,0,11,"Phoenix Suns",80,79,79,87,80,70,65,79,25,70,31,43,42,49,78,35,72,80,42,70,74,45,84,78,44,81,85,80,82,68,78,79,70,68,34,46
"Collin Gillespie","6'1"" (185cm)","PG",0,0,0,5,4,3,5,0,0,0,0,0,9,"Phoenix Suns",80,97,79,86,86,85,90,83,40,54,31,46,40,67,75,33,62,76,51,60,58,55,82,82,33,72,85,80,80,82,79,82,84,72,45,55
"Alex Caruso","6'5"" (196cm)","SF",0,0,5,2,4,0,2,0,0,7,0,1,11,"Oklahoma City Thunder",79,83,82,74,80,50,35,75,35,75,30,43,29,40,85,51,93,98,58,90,92,95,82,94,31,72,85,85,81,75,78,82,75,56,43,59
"Cason Wallace","6'3"" (191cm)","SG",0,0,7,1,1,2,0,0,0,7,0,0,9,"Oklahoma City Thunder",79,65,78,80,80,65,45,85,25,70,31,37,37,37,95,72,89,98,47,89,88,90,75,91,55,72,90,85,80,75,78,75,75,40,41,46
"Isaiah Joe","6'3"" (191cm)","SG",0,0,1,4,1,5,0,0,0,0,0,0,6,"Oklahoma City Thunder",79,92,80,86,93,80,90,81,40,60,35,38,30,85,85,42,69,40,42,61,52,55,72,77,47,79,80,75,87,67,74,63,69,39,38,52
"Luguentz Dort","6'4"" (193cm)","SG",0,1,7,1,3,2,0,0,0,8,0,1,12,"Oklahoma City Thunder",79,40,89,77,75,50,40,74,50,85,40,38,44,40,85,75,94,75,61,90,88,90,79,94,70,87,92,94,80,67,72,76,68,29,42,50
"Quentin Grimes","6'4"" (193cm)","SG",0,0,0,5,6,4,0,1,0,3,0,1,11,"Philadelphia 76ers",79,80,67,80,87,75,70,82,25,70,39,48,42,72,80,46,83,43,53,80,78,75,86,84,63,75,85,80,80,70,79,79,75,67,35,53
"Aaron Wiggins","6'5"" (196cm)","SF",0,0,2,2,1,3,0,1,0,0,0,0,5,"Oklahoma City Thunder",78,84,73,83,71,80,80,80,35,70,52,57,54,62,76,48,59,38,63,57,52,55,84,84,45,72,80,65,80,68,70,75,68,40,41,50
"Andre Drummond","6'11"" (211cm)","C",0,0,2,1,5,0,0,1,0,1,2,0,8,"Philadelphia 76ers",78,83,60,77,63,65,60,69,85,80,70,45,64,40,85,75,52,40,77,74,70,65,60,58,94,79,75,75,81,52,45,49,70,31,95,92
"Scoot Henderson","6'3"" (191cm)","PG",0,0,0,6,6,0,8,0,0,0,0,1,12,"Portland Trail Blazers",78,76,77,77,77,70,75,83,35,88,44,44,44,40,95,41,66,56,42,65,67,50,90,89,53,90,95,80,80,79,86,90,77,74,40,47
"Robert Williams III","6'9"" (206cm)","C",0,0,3,5,2,0,0,1,0,3,2,1,10,"Portland Trail Blazers",78,98,69,25,81,50,35,82,80,75,60,50,65,37,75,83,40,46,93,88,85,85,71,64,83,75,80,90,81,57,48,38,62,36,90,90
"Trendon Watford","6'8"" (203cm)","PF",0,0,0,3,2,0,0,1,0,1,0,0,5,"Philadelphia 76ers",77,95,68,76,80,70,70,79,75,75,69,69,69,66,75,66,52,37,50,52,50,40,63,63,79,80,85,80,80,69,50,57,75,72,58,69
"Dominick Barlow","6'8"" (203cm)","PF",0,0,0,1,1,0,0,0,0,0,1,0,2,"Philadelphia 76ers",77,93,77,67,79,85,70,79,60,75,62,62,62,62,85,59,55,49,68,59,49,50,68,68,62,75,80,85,80,51,69,64,52,37,66,60
"Jaylin Williams","6'9"" (206cm)","C",0,0,1,4,4,1,1,1,0,1,2,1,9,"Oklahoma City Thunder",76,89,84,71,66,75,75,69,70,70,62,61,62,40,75,68,45,53,66,62,57,50,50,57,60,62,78,90,80,70,59,38,74,63,41,84
"Kenrich Williams","6'6"" (198cm)","PF",0,0,0,0,2,1,0,0,0,0,0,0,2,"Oklahoma City Thunder",76,90,76,82,81,70,50,79,40,65,57,58,58,55,90,68,75,53,37,74,75,75,66,75,63,72,80,90,80,69,69,63,69,65,52,67
"Goga Bitadze","6'10"" (208cm)","C",0,0,2,5,3,0,0,1,0,1,2,0,10,"Orlando Magic",76,98,72,69,77,70,40,50,75,65,76,68,76,40,70,78,25,63,90,80,40,80,53,37,88,63,80,75,80,54,60,52,69,43,81,78
"Royce O’Neale","6'6"" (198cm)","PF",0,0,0,4,2,1,1,1,0,2,0,1,6,"Phoenix Suns",76,75,70,85,73,75,60,80,55,70,54,52,59,59,75,68,80,59,50,80,68,75,62,83,67,65,80,80,82,60,68,62,63,47,38,67
"Moritz Wagner","6'11"" (211cm)","C",0,0,0,4,3,1,0,1,0,0,0,0,7,"Orlando Magic",75,96,78,80,72,60,80,75,75,65,74,74,74,40,70,58,40,66,62,58,54,35,73,67,78,75,78,85,81,54,40,53,55,53,65,85
"Jett Howard","6'6"" (198cm)","SF",0,0,0,1,1,1,0,1,0,0,0,0,2,"Orlando Magic",75,97,88,79,75,70,60,74,35,65,50,54,54,47,85,55,67,36,56,72,52,45,69,69,58,72,90,80,80,69,73,66,65,41,40,51
"Tristan da Silva","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Orlando Magic",75,90,63,80,81,85,60,79,60,65,67,67,67,45,90,64,64,43,45,58,57,50,85,67,62,67,90,85,80,64,69,59,68,33,42,61
"Jase Richardson","6'3"" (191cm)","SG",0,0,0,0,3,2,0,1,0,0,0,0,3,"Orlando Magic",75,86,79,83,74,70,70,76,40,75,37,39,38,54,80,33,67,42,32,64,60,55,81,84,57,80,85,85,80,70,79,80,72,65,50,44
"Noah Penda","6'8"" (203cm)","PF",0,0,0,0,1,0,0,0,0,1,0,0,1,"Orlando Magic",75,59,68,82,73,60,60,73,50,75,52,51,52,57,80,73,73,41,62,70,70,65,66,84,70,67,85,85,80,67,69,62,68,55,88,79
"Adem Bona","6'10"" (208cm)","C",0,0,2,2,0,0,0,0,0,1,1,1,4,"Philadelphia 76ers",75,75,57,54,65,70,40,72,80,80,55,42,55,37,70,70,37,37,94,72,50,60,82,68,73,89,84,90,80,40,52,57,40,26,75,62
"Jordan Goodwin","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",75,79,72,80,78,75,65,78,25,35,33,43,48,66,80,47,71,96,42,70,65,70,75,76,49,55,80,85,80,78,78,68,78,54,69,61
"Ryan Dunn","6'8"" (203cm)","PF",0,0,0,0,3,0,0,0,0,3,0,0,3,"Phoenix Suns",75,72,73,74,68,60,50,75,55,80,38,37,37,30,80,76,80,76,66,80,80,80,83,88,65,79,88,90,80,60,69,69,55,41,67,67
"Oso Ighodaro","7'0"" (213cm)","C",0,0,2,0,1,0,0,0,0,0,1,1,3,"Phoenix Suns",75,85,60,35,49,75,60,74,80,80,60,59,59,37,80,62,47,63,67,62,57,45,86,74,64,90,85,85,80,58,60,65,59,45,60,74
"Matisse Thybulle","6'5"" (196cm)","SG",0,0,4,4,2,1,0,0,0,8,0,1,10,"Portland Trail Blazers",75,79,48,81,68,50,25,74,35,70,30,30,30,25,70,60,85,98,63,85,97,85,76,85,59,70,85,90,80,55,65,69,35,48,46,63
"Tyus Jones","6'1"" (185cm)","PG",0,0,1,2,5,2,4,0,0,0,0,0,8,"Orlando Magic",74,89,71,74,89,70,40,89,25,30,28,40,35,70,78,30,67,59,35,60,80,50,71,71,34,57,92,87,84,84,86,69,88,67,30,41
"Eric Gordon","6'3"" (191cm)","SG",0,0,1,3,1,4,0,1,0,0,0,0,5,"Philadelphia 76ers",74,77,80,85,75,60,40,75,30,70,35,63,50,60,94,42,73,46,56,73,68,50,79,79,60,82,92,85,78,69,79,78,73,43,30,39
"Justin Edwards","6'7"" (201cm)","SF",0,0,0,1,2,0,0,0,0,0,0,1,3,"Philadelphia 76ers",74,70,86,76,70,70,70,79,40,80,40,40,40,44,75,50,68,56,53,58,54,50,82,82,59,81,85,80,80,65,70,79,65,37,42,46
"Jared McCain","6'3"" (191cm)","PG",0,0,0,3,7,4,3,1,0,0,0,0,10,"Philadelphia 76ers",74,62,69,76,88,70,70,82,30,70,37,38,38,60,85,45,63,70,30,60,60,55,76,76,52,68,85,80,80,73,86,75,73,49,29,62
"Kyle Lowry","6'0"" (183cm)","PG",0,0,0,1,7,3,2,0,0,2,0,1,8,"Philadelphia 76ers",74,67,85,75,82,60,45,70,25,25,38,44,40,45,95,60,80,76,56,80,80,80,84,84,67,72,96,97,79,75,79,84,80,67,34,48
"Jamaree Bouyea","6'2"" (188cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",74,96,76,85,72,75,75,76,25,45,27,35,31,40,75,42,68,63,63,65,67,50,83,83,41,70,85,85,82,75,76,83,70,66,44,54
"Kris Murray","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",74,85,77,67,71,75,70,70,60,75,50,52,52,50,80,60,66,63,53,65,66,50,68,73,60,75,90,80,80,60,69,62,60,32,61,49
